imdb_id,runtime,budget,reveune,Animation,Action,Adventure,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Science Fiction,Romance,Thriller,Western,War,ratings
tt0120601,112,13000000,22863596,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.7
tt0069257,104,1978000,10000000,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0
tt0070679,112,2142000,1458000,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.9
tt0443453,82,18000000,261572744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
tt0120689,189,60000000,284600000,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8.6
tt0105236,99,1200000,14661007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.3
tt0409182,99,160000000,181674817,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.6
tt0340855,110,8000000,60378584,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3
tt0058329,130,2135161,7000000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7.2
tt0110265,96,1500000,418961,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.5
tt0314331,135,40000000,244931766,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.6
tt0125439,124,42000000,363889678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
tt0073486,133,3000000,108981275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.7
tt0457513,96,4000000,31584901,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.7
tt0046912,104,1400000,3000000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.2
tt0109707,127,18000000,5887457,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.8
tt0112641,178,52000000,116112375,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.2
tt0080455,133,27000000,115229890,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.9
tt0089457,121,20000000,18432000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,7.0
tt0312004,85,30000000,192452832,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.4
tt0438488,115,200000000,371353001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.5
tt0085549,95,4000000,92921203,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6.2
tt0054215,109,806948,32000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8.5
tt0129387,119,23000000,369884651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1
tt0407265,103,1000000,13350369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.4
tt0119314,170,60000000,186883563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.6
tt0042876,88,250000,96568,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,8.2
tt0115632,108,2962051,3011195,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.9
tt0137523,139,63000000,100853753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.8
tt0069113,117,5000000,84563118,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
tt0276919,178,10000000,16680836,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8.0
tt0145487,121,139000000,821708551,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.3
tt0316654,127,200000000,783766341,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.3
tt0413300,139,258000000,890871626,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2
tt0360486,121,100000000,230884728,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7.0
tt0095016,131,28000000,140767956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.2
tt0120201,129,105000000,121214377,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.2
tt0120616,124,80000000,415885488,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.0
tt0298130,115,48000000,249348933,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7.1
tt0047396,112,1000000,36764313,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8.4
tt0112384,140,52000000,355237933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.6
tt0056869,119,2500000,11403529,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.7
tt0068611,116,3500000,12600000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7.4
tt0049470,120,2500000,10250000,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7.5
tt0065214,145,6244087,638641,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.9
tt0114681,106,20000000,21284514,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,6.8
tt0073195,124,7000000,470654000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8.0
tt0077766,116,20000000,187884007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.8
tt0093300,89,23000000,51881013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.9
tt0099348,181,22000000,424208848,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.0
tt0405094,137,2000000,70000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.4
tt0079470,94,4000000,20045115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
tt0322259,107,76000000,236350661,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.9
tt0198781,92,115000000,562816256,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0
tt0120885,97,15000000,64256513,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2
tt0319061,125,70000000,122919055,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.0
tt0384537,125,50000000,97607453,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6.5
tt0274558,114,25000000,41597830,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5
tt0382625,149,125000000,767820459,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.6
tt0071360,113,1600000,4420000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.8
tt0362227,128,60000000,219417255,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3
tt0056592,129,2000000,13129846,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.3
tt0120338,194,200000000,1845034188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7.8
tt0317248,130,3300000,27387381,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.6
tt0043014,110,1752000,5000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.4
tt0093058,116,17000000,46357676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.3
tt0083866,115,10500000,792910554,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7.8
tt0116629,145,75000000,816969268,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
tt0133093,136,63000000,463517383,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.7
tt0234215,138,150000000,738599701,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.2
tt0242653,129,150000000,424988211,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.7
tt0089755,161,31000000,128499205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2
tt0119654,98,90000000,589390539,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3
tt0120912,88,140000000,441818803,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.2
tt0084516,114,10700000,122200000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.3
tt0408306,164,70000000,130358911,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7.5
tt0363163,156,18339750,92180910,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.2
tt0335345,127,30000000,611899420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.1
tt0325710,154,140000000,456758981,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.7
tt0120890,108,20000000,67200000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6.5
tt0004972,190,110000,11000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,6.4
tt0103855,129,25000000,411006740,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,6.3
tt0087332,107,30000000,295212467,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.8
tt0077631,110,6000000,181813770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2
tt0142688,133,38000000,58401898,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,6.7
tt0095159,108,7500000,62493712,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
tt0087553,141,14400000,34700291,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.8
tt0117951,93,4000000,16491080,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.1
tt0110148,123,60000000,223664608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.6
tt0114814,106,6000000,23341568,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8.5
tt0032138,102,2777000,33754967,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.0
tt0243155,97,25000000,281929795,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.7
tt0092563,113,17000000,17185632,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.3
tt0066434,86,777000,2437000,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6.7
tt0118799,116,20000000,229400000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.6
tt0116922,134,15000000,3675201,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7.6
tt0098635,96,16000000,92823546,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.6
tt0264464,141,52000000,352114312,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.1
tt0180093,102,4500000,7390108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.3
tt0064115,110,6000000,102308889,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,8.0
tt0212720,146,100000000,235926552,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.2
tt0055928,110,950000,59600000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.3
tt0101507,112,6500000,57504069,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7
tt0066026,116,3500000,81600000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.5
tt0332452,163,175000000,497409852,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.2
tt0047296,108,910000,9600000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.1
tt0087884,147,1746964,2181987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.1
tt0057076,115,2000000,78898765,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4
tt0058150,110,2500000,124881062,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.7
tt0059800,130,5500000,141195658,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0
tt0890870,93,10000000,139352633,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5.9
tt0117998,113,92000000,494471524,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4
tt0052618,212,15000000,146900000,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.1
tt0140888,113,2900000,5596708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9
tt0062512,117,9500000,111584787,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9
tt0064757,142,6500000,81974493,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.7
tt0364569,120,3000000,14980005,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8.4
tt0241527,152,125000000,976475550,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.6
tt0295297,161,100000000,876688482,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.4
tt0304141,141,130000000,789804554,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.9
tt0330373,157,150000000,895921036,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.7
tt0373889,138,150000000,938212738,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,7.5
tt0213149,183,140000000,449220945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6.2
tt0090605,137,18500000,183316455,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.4
tt0110912,154,8000000,213928762,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.9
tt0066995,120,7200000,116019547,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6
tt0071807,125,7000000,97572000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.8
tt0118884,150,90000000,171120329,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,7.4
tt0112818,122,11000000,39363635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5
tt0112579,135,24000000,182016617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.6
tt0076752,125,14000000,185438673,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.1
tt0069089,93,12000,6000000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
tt0290002,115,80000000,516642939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.3
tt0081505,144,19000000,44017374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8.4
tt0079574,126,34000000,210308099,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.3
tt0082398,127,28000000,195312802,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.8
tt0086034,131,27500000,187500000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6
tt0044081,125,1800000,8000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0
tt0075686,93,4000000,38251425,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.0
tt0058182,88,560000,12299668,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.6
tt0042192,138,1400000,63463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.2
tt0090264,131,30000000,152427960,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4
tt0093428,130,40000000,191185897,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.7
tt0097742,133,32000000,156167015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6
tt0113189,130,58000000,352194034,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.2
tt0181536,136,43000000,80049764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3
tt0109831,117,6000000,254700832,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.0
tt0107822,121,7000000,116700000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.6
tt0120347,119,110000000,333011068,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5
tt0092099,110,15000000,356830601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.9
tt0167404,107,40000000,672806292,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8.1
tt0093389,163,23000000,43984230,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.7
tt0365748,99,4000000,30039392,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.9
tt0434409,132,54000000,132511035,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.2
tt0119094,138,80000000,245676146,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7.3
tt0116367,108,19000000,25836616,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7.2
tt0032455,124,2280000,83320000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.8
tt0071853,91,400000,5028948,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.2
tt0103873,104,3000000,242623,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.5
tt0083907,85,350000,29400000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.5
tt0092991,84,3600000,5923044,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.8
tt0417741,153,250000000,933959197,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.6
tt0120681,122,35000000,74558115,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,6.8
tt0099685,145,25000000,46836394,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.7
tt0031381,238,4000000,400176459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.1
tt0099785,103,18000000,476684675,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6
tt0104431,120,18000000,358991681,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.7
tt0449059,102,8000000,100523181,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8
tt0119177,106,36000000,12532777,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,7.8
tt0083987,191,22000000,77737889,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.0
tt0181875,122,60000000,47383689,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.9
tt0356910,120,110000000,478207520,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.5
tt0107614,125,25000000,441286195,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.0
tt0080749,89,1000000,21378361,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.8
tt0432291,100,18000000,46201432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.7
tt0091763,120,6000000,138530565,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.1
tt0090756,120,6000000,8551228,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7.8
tt0075005,111,2800000,60922980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.5
tt0120632,114,55000000,198685114,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,6.7
tt0139134,97,10500000,75902208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6.8
tt0093105,121,13000000,123922370,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.3
tt0056193,153,2000000,9250000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.6
tt0046250,119,1500000,12000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0
tt0063522,136,3200000,33395426,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8.0
tt0466909,110,25000000,119188334,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5.5
tt0114369,127,33000000,327311859,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.6
tt0126029,90,60000000,484409218,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.8
tt0298148,93,150000000,919838758,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.2
tt0413267,93,160000000,798958165,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.0
tt0103639,90,28000000,504050219,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.0
tt0080339,88,3500000,83453539,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
tt0082010,97,10000000,31973249,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.5
tt0118655,94,16500000,67683989,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
tt0145660,95,33000000,310940086,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6
tt0295178,94,63000000,296633907,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.2
tt0117665,147,44000000,165615285,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.6
tt0102138,189,40000000,205405498,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,8.0
tt0055031,186,3000000,10000000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.2
tt0203009,127,52500000,179213434,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7.6
tt0145734,121,20000000,3970078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0
tt0050212,161,3000000,33300000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.1
tt0071315,130,6000000,30000000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,8.2
tt0049223,98,1900000,3250000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6
tt0401855,106,50000000,111340801,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,6.7
tt0086541,87,5952000,2120439,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7.3
tt0069704,110,777000,140000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.4
tt0075860,135,20000000,303788635,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.6
tt0087182,137,40000000,30925690,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5
tt0212712,129,12000000,19271312,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,7.4
tt0044079,101,1200000,7000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8.0
tt0120902,121,66000000,189198313,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7.0
tt0096446,126,35000000,57269863,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3
tt0082288,108,18000000,14110013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.7
tt0085811,117,27000000,16519460,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.1
tt0215750,131,70000000,96976270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.6
tt0110475,101,23000000,351583407,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,6.9
tt0265086,144,92000000,172989651,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.7
tt0096438,104,70000000,329803958,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7.7
tt0120815,169,70000000,481840909,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.6
tt0108160,105,21000000,227799884,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.8
tt0094947,119,14000000,34670720,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.6
tt0086567,114,12000000,79567667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.1
tt0100802,113,65000000,261317921,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5
tt0114709,81,30000000,373554033,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.3
tt0120363,92,90000000,497366869,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.9
tt0106611,98,14000000,154864401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
tt0093894,101,27000000,38122105,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7
tt0308644,106,25000000,116766556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7
tt0108162,108,40000000,116300000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0
tt0468565,94,3000000,9879971,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2
tt0133152,119,100000000,362211740,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.7
tt0063442,112,5800000,33395426,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0
tt0045152,103,2540800,7200000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.3
tt0088939,154,15000000,146292009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8
tt0060665,120,3900000,28350000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.7
tt0102057,144,70000000,300854823,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.8
tt0104257,138,40000000,243240178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7
tt0036868,172,2100000,23650000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,8.0
tt0109813,91,46000000,341631208,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.9
tt0158622,90,83000000,59468275,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3.6
tt0074119,138,8500000,70600000,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,8.0
tt0101700,99,4000000,13760640,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.6
tt0055798,147,2650000,3100000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8
tt0021749,87,1500000,19181,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.5
tt0112682,108,18000000,1738611,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.6
tt0061512,126,3000000,16217773,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.1
tt0059113,197,11000000,111858363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.0
tt0155267,113,48000000,124305181,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,6.8
